42    41.241371    -1.216216    122.1
42    41.391336    -1.203729    131.2
42    41.241371    -1.303629    171.2
42    41.441325    -1.278654    123.8
43    41.602444    -1.191256    115.5
43    41.777012    -1.191256    114.1
43    41.577506    -1.278645    102.3
43    41.752074    -1.303614    110.2
44    41.887831    -1.203643    108.0
44    42.012172    -1.203643    103.2
44    41.937568    -1.266010    122.2
44    42.012172    -1.303430    110.7
45    40.359057    -1.354381    123.3
45    40.458550    -1.366835    133.0
45    40.334183    -1.441560    115.1
45    40.483423    -1.429106    192.6
46    40.618945    -1.392420    139.8
46    40.768565    -1.379960    121.2
46    40.693755    -1.467180    148.2
46    40.843375    -1.467180    145.5
47    40.979955    -1.380455    125.0
47    41.104905    -1.380455    123.7
47    41.004945    -1.442805    96.6
47    41.079915    -1.467745    146.7
48    41.240945    -1.368440    126.0
48    41.465855    -1.368440    156.7
48    41.290925    -1.455770    142.0
48    41.390885    -1.468246    123.2
49    41.577340    -1.368253    115.4
49    41.776826    -1.393191    116.0
49    41.602275    -1.468006    103.8
49    41.776826    -1.468006    104.1
50    41.937421    -1.380394    149.4
50    42.061800    -1.367936    110.9
50    41.862794    -1.467602    142.4
50    42.012049    -1.442686    122.9
51    40.464461    -1.543833    100.6
51    40.613866    -1.556280    143.0
51    40.514263    -1.630960    148.6
51    40.613866    -1.606067    163.4
52    40.849484    -1.532051    149.8
52    40.974255    -1.544499    145.1
52    40.849484    -1.631638    109.0
52    40.949300    -1.606741    144.2
53    41.135603    -1.520016    127.0
53    41.235550    -1.557369    91.0
53    41.085630    -1.619623    117.1
53    41.235550    -1.607172    145.6
54    41.446588    -1.545234    147.5
54    41.546415    -1.545234    107.6
54    41.471545    -1.619949    147.1
54    41.546415    -1.595044    114.1
55    41.757167    -1.544923    140.9
55    41.931461    -1.532477    77.7
55    41.707369    -1.607157    123.3
55    41.881663    -1.607157    143.3
56    40.619644    -1.695848    72.4
56    40.818970    -1.708287    153.1
56    40.669475    -1.770483    132.7
56    40.794055    -1.795361    123.1
57    41.004815    -1.708918    134.7
57    41.079705    -1.708918    113.0
57    41.004815    -1.758641    133.5
57    41.129632    -1.758641    110.0
58    41.240935    -1.684529    162.9
58    41.440642    -1.696961    140.1
58    41.315825    -1.796421    95.8
58    41.440642    -1.796421    131.2
59    41.576632    -1.721610    146.8
59    41.751108    -1.684310    133.1
59    41.601557    -1.796210    94.4
59    41.776033    -1.796210    168.6
60    40.849791    -1.860150    163.0
60    40.974470    -1.885021    172.2
60    40.774984    -1.959636    116.7
60    40.924599    -1.947200    110.2
61    41.085559    -1.885428    161.3
61    41.310131    -1.873006    146.9
61    41.085559    -1.935114    85.1
61    41.260226    -1.947536    131.1
62    41.396347    -1.885661    122.3
62    41.570916    -1.885661    97.2
62    41.471162    -1.947774    116.7
62    41.595854    -1.922929    126.6
