42    36.493955    -4.829204    298.9
42    36.669492    -4.816716    320.7
42    36.493955    -4.879154    394.1
42    36.719645    -4.891641    225.8
43    36.806180    -4.829199    302.8
43    36.956300    -4.804230    358.8
43    36.806180    -4.866651    361.1
43    37.006340    -4.866651    345.2
44    37.192439    -4.828970    427.9
44    37.292242    -4.828970    312.6
44    37.167488    -4.891337    218.4
44    37.292242    -4.866390    327.9
45    35.608580    -4.991630    393.8
45    35.708420    -4.991630    298.7
45    35.583620    -5.053897    358.6
45    35.758340    -5.053897    304.0
46    35.869365    -4.967692    372.8
46    36.044528    -4.992614    293.6
46    35.894388    -5.054918    385.0
46    36.019505    -5.042457    211.3
47    36.231635    -4.980855    285.3
47    36.407166    -4.980855    356.2
47    36.181484    -5.030735    442.2
47    36.357015    -5.030735    247.0
48    36.493525    -4.968932    266.4
48    36.643985    -4.968932    345.2
48    36.568755    -5.043792    377.8
48    36.694138    -5.031315    339.0
49    36.881131    -4.981212    511.1
49    36.981221    -4.981212    274.2
49    36.856109    -5.068496    207.3
49    36.981221    -5.056027    378.0
50    37.192421    -4.968316    258.9
50    37.267309    -4.980774    292.8
50    37.142496    -5.030608    487.6
50    37.292271    -5.043066    295.7
51    35.714208    -5.143893    448.4
51    35.864157    -5.156340    425.0
51    35.739199    -5.218573    303.1
51    35.864157    -5.206127    324.5
52    36.075583    -5.157258    313.2
52    36.175770    -5.132361    398.2
52    36.050537    -5.207051    554.4
52    36.175770    -5.194602    386.8
53    36.337645    -5.145381    326.4
53    36.563335    -5.157832    283.6
53    36.412875    -5.195188    278.5
53    36.513182    -5.207639    231.0
54    36.674869    -5.133291    290.4
54    36.875249    -5.158196    432.7
54    36.649821    -5.195554    365.2
54    36.825154    -5.195554    272.1
55    37.036615    -5.132927    409.6
55    37.186555    -5.132927    430.0
55    36.961645    -5.220053    381.0
55    37.161565    -5.220053    307.7
56    35.919858    -5.320920    305.8
56    36.094934    -5.296040    341.6
56    35.944869    -5.383120    386.1
56    36.044912    -5.370680    390.4
57    36.206368    -5.296887    390.9
57    36.381782    -5.296887    278.7
57    36.231427    -5.371472    407.7
57    36.381782    -5.359041    307.1
58    36.568683    -5.322326    345.0
58    36.693974    -5.309894    300.1
58    36.568683    -5.384489    293.7
58    36.719032    -5.359624    283.1
59    36.830492    -5.297241    423.7
59    37.030659    -5.297241    430.0
59    36.855513    -5.359404    466.7
59    37.030659    -5.371836    395.5
60    36.050720    -5.485337    432.1
60    36.200935    -5.485337    450.7
60    36.075755    -5.522642    597.1
60    36.200935    -5.522642    587.4
61    36.337499    -5.461046    258.4
61    36.537919    -5.461046    124.1
61    36.337499    -5.560426    163.6
61    36.537919    -5.560426    122.2
62    36.699624    -5.461326    423.0
62    36.874893    -5.461326    425.0
62    36.724663    -5.548284    381.0
62    36.799777    -5.535861    461.4
