01    42.474760     0.937017    91.6
01    42.549520     0.912150    76.6
01    42.400000     0.862417    150.5
01    42.549520     0.874850    126.3
02    42.710344     0.924631    125.9
02    42.859919     0.912209    103.9
02    42.710344     0.874941    143.5
02    42.934706     0.837674    127.3
03    43.045830     0.912192    113.5
03    43.245190     0.924614    138.5
03    43.020910     0.850084    132.8
03    43.245190     0.837662    176.7
04    42.294497     0.760479    106.0
04    42.394150     0.748041    122.8
04    42.294497     0.710729    137.2
04    42.394150     0.698291    152.1
05    42.604867     0.773241    111.5
05    42.754502     0.760809    147.0
05    42.554989     0.673787    153.4
05    42.704624     0.711082    121.8
06    42.865628     0.785802    107.8
06    43.090073     0.785802    168.7
06    42.865628     0.673917    138.2
06    43.090073     0.698781    173.8
07    43.250786     0.748044    130.9
07    43.400261     0.760476    130.8
07    43.176049     0.710746    164.0
07    43.350436     0.673449    101.4
08    42.114305     0.596057    112.6
08    42.263670     0.596057    138.7
08    42.089411     0.508930    121.1
08    42.288565     0.508930    126.9
09    42.399526     0.609161    141.8
09    42.599026     0.609161    108.6
09    42.424464     0.522029    121.5
09    42.623964     0.509581    129.9
10    42.760006     0.584298    83.2
10    42.934738     0.584298    144.8
10    42.710082     0.534491    106.0
10    42.859853     0.522039    97.8
11    43.070724     0.609149    138.3
11    43.220354     0.621601    197.1
11    43.045786     0.509529    129.2
11    43.170478     0.534434    107.4
12    43.331386     0.620978    129.4
12    43.505669     0.608529    118.0
12    43.381181     0.508942    92.3
12    43.505669     0.533839    111.8
13    41.934169     0.431693    96.0
13    42.108323     0.444147    108.0
13    41.983927     0.344520    133.1
13    42.108323     0.344520    92.6
14    42.318661     0.419760    169.7
14    42.443274     0.457140    145.7
14    42.293739     0.357460    107.5
14    42.393429     0.357460    97.1
15    42.554445     0.432562    156.3
15    42.729235     0.457504    106.4
15    42.629355     0.370208    116.6
15    42.754205     0.357737    126.4
16    42.940339     0.444805    95.3
16    43.040222     0.457279    145.0
16    42.940339     0.382434    130.5
16    43.090164     0.382434    158.5
17    43.201318     0.419789    132.2
17    43.325935     0.457196    139.6
17    43.251165     0.357443    130.6
17    43.350858     0.369912    125.9
18    43.536583     0.456380    158.1
18    43.710707     0.419000    144.1
18    43.561457     0.381620    154.1
18    43.660958     0.369160    101.5
19    42.008634     0.280126    116.0
19    42.083236     0.280126    106.0
19    41.983766     0.180466    107.8
19    42.132971     0.217839    127.9
20    42.318431     0.280209    130.7
20    42.468006     0.255264    111.6
20    42.243644     0.205374    167.1
20    42.468006     0.192901    96.6
21    42.604162     0.292966    105.2
21    42.779045     0.255519    100.3
21    42.579178     0.180624    120.3
21    42.779045     0.205589    97.7
22    42.915369     0.255589    127.6
22    43.090246     0.255589    149.4
22    42.915369     0.193143    162.4
22    43.090246     0.218121    132.9
23    43.226515     0.280192    171.7
23    43.351165     0.280192    132.4
23    43.251445     0.192808    127.6
23    43.326235     0.205292    127.2
24    43.536649     0.292131    106.9
24    43.685859     0.292131    164.0
24    43.511781     0.217296    106.1
24    43.710728     0.204824    128.2
25    41.853352     0.128055    120.1
25    41.927928     0.115598    125.5
25    41.778777     0.015945    118.1
25    41.927928     0.028402    151.9
26    42.138238     0.103345    121.8
26    42.262722     0.103345    82.5
26    42.138238     0.016055    117.1
26    42.262722     0.016055    123.8
27    42.473601     0.115673    103.0
27    42.623416     0.128160    141.0
27    42.398694     0.028267    153.8
27    42.548509     0.015780    122.6
28    42.734904     0.128186    207.2
28    42.884889     0.128186    103.1
28    42.709906     0.053211    124.8
28    42.859891     0.028220    81.5
29    43.070903     0.102912    131.1
29    43.220703     0.102912    176.4
29    43.020970     0.052925    133.8
29    43.195737     0.015435    174.0
30    43.381848     0.102720    182.2
30    43.481435     0.115205    185.0
30    43.332055     0.027805    158.0
30    43.531228     0.027805    178.9
31    43.641914     0.090095    137.0
31    43.840760     0.102565    79.9
31    43.716481     0.015275    164.8
31    43.815905     0.052685    101.0
32    41.828305    -0.036086    156.7
32    41.952585    -0.061001    127.3
32    41.828305    -0.110831    120.3
32    42.002296    -0.135746    130.8
33    42.113144    -0.061205    144.0
33    42.312324    -0.048735    175.0
33    42.088246    -0.111085    134.8
33    42.262529    -0.136025    178.0
34    42.398438    -0.073986    104.7
34    42.573239    -0.061500    106.3
34    42.448381    -0.123930    142.3
34    42.573239    -0.111444    125.4
35    42.709531    -0.036642    150.4
35    42.884537    -0.074127    138.7
35    42.784534    -0.149097    102.0
35    42.859536    -0.124107    126.8
36    43.020626    -0.036974    132.5
36    43.220393    -0.049470    123.5
36    43.020626    -0.111949    128.0
36    43.195422    -0.149436    148.0
37    43.356560    -0.036825    162.0
37    43.481039    -0.036825    170.3
37    43.406351    -0.149235    190.5
37    43.481039    -0.111765    116.8
38    43.691491    -0.074449    70.1
38    43.790897    -0.037036    138.7
38    43.691491    -0.149274    160.2
38    43.815749    -0.149274    146.7
39    42.007965    -0.200645    107.2
39    42.157145    -0.238015    185.9
39    41.958238    -0.275385    121.3
39    42.132282    -0.275385    128.2
40    42.292963    -0.238436    172.1
40    42.442573    -0.225964    126.0
40    42.292963    -0.288326    164.6
40    42.392702    -0.313271    130.8
41    42.603878    -0.201246    123.7
41    42.728832    -0.213730    121.0
41    42.553896    -0.301120    101.0
41    42.753823    -0.313604    178.1
42    42.865214    -0.239034    132.2
42    43.040138    -0.226546    114.5
42    42.865214    -0.313959    156.0
42    43.015149    -0.301471    120.6
43    43.226214    -0.201616    118.1
43    43.375809    -0.239069    142.4
43    43.176349    -0.276521    108.0
43    43.325944    -0.313974    111.0
44    43.536395    -0.226537    140.2
44    43.685580    -0.201590    136.6
44    43.511530    -0.313850    173.0
44    43.635851    -0.301377    156.5
45    42.007990    -0.364801    170.3
45    42.132323    -0.389710    163.9
45    41.933390    -0.439526    142.4
45    42.082590    -0.451980    111.6
46    42.317735    -0.402784    155.1
46    42.442385    -0.402784    118.5
46    42.267875    -0.440166    114.6
46    42.417455    -0.465088    141.0
47    42.553894    -0.378323    102.2
47    42.728771    -0.403261    107.3
47    42.578876    -0.440669    93.1
47    42.728771    -0.440669    83.5
48    42.864776    -0.391245    177.1
48    43.014681    -0.366294    109.4
48    42.939729    -0.466100    88.2
48    43.064650    -0.478576    106.0
49    43.226012    -0.378613    176.5
49    43.325729    -0.378613    140.4
49    43.250941    -0.453428    181.1
49    43.375587    -0.440959    92.8
50    43.511333    -0.378354    98.3
50    43.710286    -0.378354    128.4
50    43.486464    -0.453099    149.9
50    43.710286    -0.465556    114.9
51    42.138317    -0.541777    164.6
51    42.287677    -0.554223    135.0
51    42.113423    -0.628903    128.8
51    42.312570    -0.628903    155.0
52    42.448483    -0.567294    132.9
52    42.623110    -0.529951    108.6
52    42.448483    -0.641979    120.8
52    42.573217    -0.641979    93.6
53    42.734484    -0.530346    104.0
53    42.859371    -0.567699    97.9
53    42.759461    -0.629953    102.3
53    42.909326    -0.617502    90.1
54    43.070342    -0.530678    141.2
54    43.170139    -0.568033    141.4
54    43.095291    -0.605388    137.4
54    43.244986    -0.605388    116.8
55    43.355929    -0.542865    147.9
55    43.480387    -0.555310    127.2
55    43.331038    -0.617540    97.3
55    43.530171    -0.617540    132.3
56    42.243680    -0.706208    155.7
56    42.467840    -0.731086    117.3
56    42.318400    -0.780843    122.7
56    42.442933    -0.768404    182.9
57    42.628714    -0.706817    123.2
57    42.778439    -0.719248    110.9
57    42.578805    -0.806264    112.8
57    42.728530    -0.806264    154.1
58    42.914657    -0.707291    136.8
58    43.014470    -0.732156    141.7
58    42.914657    -0.781886    112.4
58    43.014470    -0.794319    89.1
59    43.250151    -0.719534    135.5
59    43.399646    -0.719534    144.8
59    43.200320    -0.769264    107.2
59    43.399646    -0.781696    128.5
60    42.423902    -0.858062    162.3
60    42.548527    -0.870498    121.5
60    42.448828    -0.957543    112.3
60    42.598377    -0.945108    190.6
61    42.709423    -0.883336    134.3
61    42.933898    -0.883336    151.0
61    42.709423    -0.945444    124.1
61    42.884014    -0.933023    92.7
62    43.069939    -0.858734    96.9
62    43.194581    -0.858734    121.6
62    43.020083    -0.933269    108.3
62    43.219509    -0.933269    98.7
